ID,Age,Education,Marital Status,Parental Status,Children,Kidhome,Teenhome,Income,Spent,Customer Loyalty,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,Clusters
1020,42,0,1,0,0,0,0,79593.0,1366,48,70,350,60,568,110,133,145,5,6,7,1,1,2,0
9503,35,0,0,0,0,0,0,28071.0,313,669,65,39,33,130,41,26,44,5,1,5,2,0,8,1
10613,57,1,1,1,2,1,1,37334.0,62,123,44,26,1,16,2,2,15,3,0,4,4,0,4,2
67,43,1,0,1,2,1,1,46423.0,92,284,6,68,0,16,0,0,8,2,0,4,3,0,7,2
6019,44,1,1,1,1,1,0,37126.0,72,91,9,45,3,9,4,4,7,1,2,2,1,1,6,1
5863,62,0,1,1,1,0,1,47703.0,655,396,95,359,0,134,13,26,123,6,3,8,4,0,5,3
3717,56,0,1,1,1,0,1,61180.0,704,67,70,403,24,29,6,24,218,5,5,6,2,1,3,3
6730,61,0,1,1,2,1,1,38998.0,54,603,92,34,1,14,0,0,5,2,0,3,3,0,8,2
10749,24,0,0,0,0,0,0,8028.0,178,649,62,73,18,66,7,12,2,0,1,0,15,0,19,1
4998,53,0,1,0,0,0,0,76081.0,1033,37,85,292,30,415,63,33,200,4,5,4,1,1,2,0
6287,29,0,1,1,1,1,0,34728.0,36,334,2,14,0,16,0,0,6,1,1,2,1,0,6,1
5985,50,1,0,1,1,0,1,33168.0,122,624,0,80,1,37,0,1,3,2,1,4,3,0,7,2
4754,49,1,1,1,1,0,1,33585.0,122,277,91,30,11,33,13,6,29,2,0,4,1,0,4,2
4002,55,1,1,1,1,0,1,77037.0,1123,259,3,463,96,333,168,53,10,7,7,12,1,0,3,3
8870,31,0,1,1,1,1,0,35196.0,497,593,68,75,12,141,43,39,187,6,1,5,6,0,8,1
966,49,0,1,1,1,0,1,44529.0,691,359,98,538,13,91,17,6,26,6,2,11,6,1,5,3
4767,50,2,1,0,0,0,0,70924.0,1363,83,41,635,114,254,132,152,76,6,6,7,1,1,3,0
9725,49,1,1,1,2,1,1,28764.0,12,24,16,8,0,3,0,0,1,1,0,2,1,1,8,2
4475,66,1,1,0,0,0,0,69098.0,2440,498,82,1315,22,780,145,0,178,7,8,9,1,0,5,0
5740,45,2,0,1,2,1,1,25959.0,56,500,1,4,2,12,7,5,26,1,2,2,2,0,6,2
5731,32,1,1,1,1,1,0,27100.0,37,450,64,12,0,13,2,0,10,1,0,3,1,0,7,1
7290,30,0,0,0,0,0,0,70596.0,968,632,68,347,44,534,17,0,26,3,5,12,1,0,2,0
3846,41,0,1,1,1,0,1,42557.0,270,669,98,192,5,53,0,5,15,6,1,4,4,0,8,2
8104,64,1,1,0,0,0,0,53312.0,278,324,32,241,0,12,0,0,25,5,1,5,1,0,7,1
4507,63,0,0,0,0,0,0,72228.0,1250,579,87,631,28,491,30,14,56,6,7,8,1,0,3,0
11013,28,0,1,0,0,0,0,67605.0,938,455,84,336,28,282,184,54,54,2,8,6,1,0,1,0
4491,66,1,1,1,2,1,1,62845.0,1178,636,3,1099,0,45,0,0,34,3,4,10,11,1,8,3
3759,57,0,1,1,2,0,2,65196.0,1155,339,34,743,19,181,12,0,200,7,6,11,2,1,5,3
1162,28,1,0,0,0,0,0,42000.0,653,535,23,124,83,267,85,59,35,5,2,11,2,0,5,0
2055,42,1,0,1,2,1,1,35860.0,49,41,37,15,0,8,4,2,20,1,1,2,2,1,5,2
10766,51,1,1,1,1,0,1,65526.0,506,79,22,397,19,69,12,0,9,4,4,8,1,0,2,2
4415,54,0,1,1,2,1,1,16860.0,38,655,19,10,4,4,3,3,14,1,1,3,3,0,7,2
3005,23,0,0,0,0,0,0,83528.0,1650,59,7,530,117,678,134,44,147,4,10,8,1,2,1,0
2223,50,2,0,1,1,0,1,64176.0,1826,695,52,1215,33,249,64,116,149,8,9,8,8,0,6,3
4817,59,0,0,0,0,0,0,22304.0,18,694,91,3,2,7,0,4,2,1,0,2,1,0,8,1
2875,37,0,1,0,0,0,0,67023.0,906,117,93,444,44,382,11,8,17,3,7,13,1,0,2,0
10536,44,1,1,1,1,1,0,32892.0,46,35,78,26,0,15,2,1,2,3,0,3,2,0,8,1
11112,49,0,1,1,1,0,1,70713.0,1477,573,23,736,114,279,82,76,190,5,6,8,6,0,3,3
3807,60,0,1,1,1,0,1,59925.0,766,576,83,473,21,176,19,21,56,9,2,9,3,0,6,3
9197,62,0,1,1,1,0,1,39722.0,47,125,92,32,0,5,2,0,8,2,0,3,2,0,5,2
10832,57,0,1,0,0,0,0,46610.0,467,346,4,288,10,30,4,10,125,6,1,6,1,0,6,1
6421,54,0,1,0,0,0,0,88347.0,2116,361,32,1050,178,555,77,138,118,4,7,9,1,1,1,0
4207,34,1,1,0,0,0,0,87171.0,1298,424,27,1001,44,107,58,44,44,6,7,11,1,2,2,0
577,39,2,1,1,2,1,1,26907.0,22,313,10,9,1,7,0,3,2,1,0,3,2,0,7,2
10855,47,1,0,1,1,1,0,50014.0,396,158,9,234,14,77,19,10,42,4,1,8,2,0,5,2
3081,37,1,1,1,1,1,0,41014.0,20,433,65,7,2,6,2,0,3,1,0,2,1,0,7,1
3535,50,0,0,0,0,0,0,66294.0,967,104,68,251,108,334,65,92,117,4,3,5,1,0,2,0
247,44,0,1,1,1,1,0,36715.0,357,589,16,172,10,125,21,13,16,7,2,4,6,0,9,1
8707,59,0,1,0,0,0,0,79456.0,1401,676,12,565,42,548,64,83,99,5,6,4,1,0,3,0
9523,33,0,1,1,1,1,0,40479.0,15,316,95,5,0,8,2,0,0,0,0,3,1,0,4,1
6072,45,1,0,0,0,0,0,75345.0,2087,512,16,918,57,842,99,38,133,5,8,6,1,1,3,0
6295,38,0,1,1,1,0,1,54233.0,981,510,46,652,8,158,21,0,142,11,6,5,4,0,8,3
10914,45,0,0,1,2,1,1,24163.0,17,260,3,4,1,7,2,1,2,1,0,3,2,0,4,2
1509,57,1,1,0,0,0,0,84460.0,523,541,80,152,27,103,106,54,81,9,9,4,0,4,5,0
5577,32,0,1,1,1,1,0,43776.0,23,57,77,8,0,9,2,1,3,1,0,2,1,0,6,1
7348,57,1,0,0,0,0,0,71691.0,1192,104,0,336,130,411,240,32,43,4,7,5,1,0,2,0
1127,42,1,1,0,0,0,0,85844.0,1958,31,62,938,19,843,25,95,38,6,6,7,1,1,2,0
1833,41,1,0,1,1,1,0,39190.0,133,64,91,68,8,18,19,8,12,2,1,4,2,0,5,1
4944,56,0,1,0,0,0,0,71367.0,777,310,24,227,23,389,42,21,75,4,5,7,1,0,2,0
9080,43,1,0,1,2,1,1,38578.0,73,372,2,38,4,22,3,3,3,3,0,3,3,0,8,2
6466,50,1,1,1,2,1,1,57236.0,121,109,22,105,0,9,2,1,4,2,1,4,3,0,3,2
9964,36,0,0,1,1,0,1,61825.0,424,326,56,162,50,100,55,30,27,4,2,8,1,0,4,3
4790,57,0,0,1,1,0,1,79803.0,868,27,54,574,8,216,21,16,33,4,3,5,1,0,1,3
10245,29,2,0,0,0,0,0,80910.0,756,606,71,160,80,369,67,39,41,3,3,8,1,0,1,0
1109,33,1,1,1,1,1,0,27590.0,12,432,38,6,0,5,0,0,1,1,0,2,1,0,7,1
6001,36,0,1,1,1,0,1,56775.0,937,543,62,614,35,160,58,35,35,5,8,10,2,0,5,3
5538,40,0,0,0,0,0,0,83829.0,1862,264,78,897,161,430,186,161,27,4,7,6,0,3,1,0
10552,36,2,1,1,1,0,1,54210.0,367,405,18,70,54,109,80,9,45,4,1,7,2,0,5,2
1545,29,0,1,1,1,1,0,38508.0,443,331,95,120,19,206,25,19,54,7,2,5,6,0,8,1
7409,45,0,1,1,1,1,0,53187.0,267,246,66,211,2,30,7,7,10,4,1,6,2,0,5,2
4444,43,0,1,1,1,1,0,30023.0,61,97,28,11,0,16,7,6,21,2,0,3,1,0,8,1
146,55,1,0,0,0,0,0,76045.0,1323,226,78,760,53,400,17,93,0,4,5,11,1,1,2,0
6271,63,1,1,1,1,0,1,50870.0,63,10,13,53,0,8,0,0,2,2,0,3,1,0,5,2
10065,45,2,1,0,0,0,0,15315.0,64,330,27,7,4,13,15,8,17,2,0,4,2,0,5,1
4741,41,2,1,1,1,1,0,65463.0,562,150,17,391,32,70,21,32,16,6,2,9,2,1,5,3
246,50,0,1,1,2,1,1,66480.0,312,29,71,199,9,57,20,21,6,4,1,7,7,0,4,2
375,61,0,0,0,0,0,0,76773.0,1156,489,79,516,56,449,86,33,16,2,2,11,1,0,1,0
1524,32,2,0,0,0,0,0,81698.0,1104,485,1,709,45,115,30,160,45,8,2,5,1,1,5,0
10022,42,1,0,1,2,1,1,54466.0,16,140,78,12,0,4,0,0,0,1,0,2,1,0,5,2
7451,55,1,0,0,0,0,0,98777.0,2008,132,23,1000,19,711,125,115,38,4,6,9,0,1,1,0
11010,31,1,0,1,1,1,0,16269.0,44,303,75,19,3,18,3,1,0,3,0,3,3,0,8,1
4356,44,0,1,1,1,0,1,71819.0,1574,305,70,1224,28,140,0,14,168,3,3,5,3,2,6,3
3885,32,1,1,1,1,1,0,33569.0,63,256,10,16,2,18,3,0,24,1,1,2,1,1,8,1
1175,32,1,1,0,0,0,0,36262.0,426,282,24,88,39,54,64,28,153,3,5,3,1,1,6,1
880,49,2,1,0,0,0,0,22634.0,96,529,47,2,23,11,8,6,46,2,1,2,1,0,8,1
2320,37,2,1,1,1,0,1,47025.0,635,290,98,508,11,59,23,5,29,11,1,6,5,0,9,3
850,47,0,0,1,1,0,1,70566.0,757,266,4,381,28,215,84,28,21,6,5,9,2,0,3,3
4713,36,1,1,1,1,1,0,31605.0,125,584,15,74,0,42,2,1,6,2,1,4,2,0,7,1
675,42,1,0,1,2,1,1,52034.0,332,408,67,146,0,93,7,13,73,4,2,5,5,0,7,2
5025,36,0,0,1,1,1,0,48526.0,135,187,32,23,17,23,43,20,9,2,1,4,1,0,3,1
2308,61,0,1,1,1,0,1,46734.0,330,588,40,110,5,137,26,23,29,6,1,5,2,0,7,2
5995,53,0,0,1,2,1,1,39552.0,384,558,54,165,3,147,4,24,41,6,2,5,7,0,8,2
6749,49,0,0,1,2,1,1,86358.0,1722,690,78,957,47,494,82,47,95,5,3,6,4,0,8,3
1010,38,0,1,1,3,2,1,46931.0,78,66,94,41,0,17,3,1,16,1,1,3,2,0,3,2
8977,30,2,0,0,0,0,0,16581.0,24,533,51,1,3,4,2,3,11,0,0,3,1,0,4,1
4756,63,2,0,0,0,0,0,63998.0,1168,191,42,176,29,818,0,33,112,7,6,11,1,0,4,0
3412,64,1,1,1,1,0,1,67381.0,957,530,67,815,8,53,11,0,70,2,2,9,4,1,7,3
606,48,0,0,1,2,1,1,25930.0,15,262,87,6,1,2,2,0,4,1,0,2,1,0,7,2
5961,37,0,1,1,1,1,0,42693.0,57,22,29,8,4,20,6,3,16,1,0,3,1,0,5,1
2975,39,0,1,1,1,0,1,85606.0,1956,594,89,717,42,864,219,30,84,6,7,9,2,1,3,0
2894,30,0,0,0,0,0,0,72903.0,2013,243,74,1067,138,750,0,19,39,7,5,8,1,3,4,0
7613,41,2,1,1,1,1,0,49669.0,326,36,97,166,5,107,11,8,29,5,1,6,2,0,6,1
10542,47,1,1,1,2,1,1,36778.0,77,693,63,29,4,34,2,4,4,3,0,3,3,0,9,2
8015,53,1,0,0,0,0,0,85696.0,1313,422,88,714,76,395,116,0,12,4,6,9,1,0,1,0
10617,26,1,0,0,0,0,0,10979.0,30,38,34,8,4,10,2,2,4,3,0,3,2,0,5,1
11166,54,0,1,1,1,0,1,49678.0,315,512,81,229,5,56,3,2,20,6,2,4,2,0,7,2
849,62,1,1,1,1,0,1,56129.0,660,374,65,320,48,133,39,72,48,6,2,10,4,0,4,3
523,26,0,1,1,1,1,0,37155.0,74,514,51,23,0,26,7,15,3,2,0,4,1,0,5,1
4066,37,2,0,1,1,1,0,21282.0,46,49,76,1,5,8,4,8,20,2,1,2,2,0,6,1
8414,53,1,0,1,1,0,1,33419.0,86,316,76,56,0,12,0,0,18,2,0,4,2,0,7,2
819,70,0,0,0,0,0,0,63285.0,1103,236,84,508,124,249,50,38,134,6,5,13,1,0,3,0
4961,41,1,1,1,1,1,0,21255.0,61,159,56,29,0,25,2,2,3,2,1,4,4,0,4,1
749,34,0,1,1,1,1,0,42162.0,145,222,31,46,7,59,2,4,27,3,1,3,2,1,6,1
5430,59,0,1,1,2,1,1,54450.0,684,653,0,454,0,171,8,19,32,9,2,8,12,0,8,3
7755,61,1,1,1,1,0,1,57744.0,411,229,91,350,3,39,0,0,19,9,1,4,2,0,8,2
10525,29,0,0,1,1,1,0,26576.0,27,624,40,10,0,8,0,0,9,1,0,2,1,1,9,1
1453,72,1,0,0,0,0,0,57513.0,1060,358,59,735,40,183,52,20,30,9,3,13,2,0,6,0
8310,51,0,1,1,1,0,1,68142.0,1459,669,96,897,126,196,91,112,37,10,4,7,3,0,6,3
10710,36,0,1,1,1,0,1,7500.0,18,669,61,5,2,3,3,0,5,1,0,2,1,0,8,1
5031,41,0,1,0,0,0,0,83145.0,1833,645,14,777,35,731,39,137,114,5,9,11,1,1,2,0
2613,55,1,1,1,1,0,1,54197.0,237,87,16,162,6,37,6,13,13,1,3,6,2,0,1,2
213,52,1,0,1,2,1,1,23091.0,48,32,98,35,0,11,0,0,2,2,1,3,4,0,7,2
967,39,0,1,1,2,1,1,46049.0,515,343,11,342,9,112,19,14,19,5,2,9,10,0,7,3
1077,41,0,1,0,0,0,0,56715.0,1020,571,52,258,105,239,237,172,9,7,3,4,1,0,4,0
7959,54,0,1,0,0,0,0,79410.0,1370,31,19,658,80,483,123,13,13,3,2,5,1,0,1,0
640,64,0,1,1,1,0,1,57304.0,1026,475,61,356,80,329,138,17,106,7,6,10,2,0,5,3
4252,50,0,1,1,1,0,1,44375.0,301,98,73,213,5,28,7,7,41,4,1,6,1,0,5,2
8432,59,0,1,1,2,1,1,54450.0,684,653,0,454,0,171,8,19,32,9,2,8,12,0,8,3
6218,50,0,1,1,1,0,1,59594.0,499,617,74,457,4,29,0,0,9,8,1,7,1,1,7,3
6905,21,0,1,0,0,0,0,80685.0,1004,676,55,241,45,604,34,26,54,6,4,10,1,0,2,0
5922,41,1,1,1,1,0,1,40344.0,218,259,48,210,0,6,0,0,2,4,1,5,2,0,7,2
3598,43,0,1,1,1,0,1,62710.0,606,402,53,441,35,83,7,29,11,4,2,12,4,0,4,3
6116,47,2,1,1,1,0,1,48985.0,75,359,13,19,13,18,10,7,8,1,1,3,1,0,3,2
6263,47,0,1,1,3,1,2,35322.0,106,676,34,28,9,37,12,7,13,2,0,4,3,0,8,2
10486,67,0,1,0,0,0,0,77142.0,990,396,54,476,75,162,29,151,97,4,4,8,1,0,2,0
2410,46,0,0,0,0,0,0,81657.0,1097,158,69,364,40,425,158,60,50,3,4,8,1,0,1,0
193,19,2,1,0,0,0,0,14421.0,16,132,81,0,0,2,3,3,8,1,0,2,1,1,5,1
3363,41,2,1,0,0,0,0,20130.0,34,104,99,0,6,3,7,6,12,1,0,3,1,0,8,1
8278,25,1,1,0,0,0,0,74214.0,1711,672,3,863,83,547,86,99,33,8,2,5,1,0,5,0
10660,58,1,1,1,2,1,1,66726.0,438,168,61,349,7,35,0,0,47,8,2,4,3,1,7,2
8686,36,2,1,1,1,1,0,23724.0,75,537,65,5,23,15,0,18,14,2,0,3,2,0,8,1
1604,55,1,1,1,1,0,1,47353.0,225,228,93,184,2,19,8,8,4,2,2,6,3,0,5,2
5907,63,1,1,1,2,1,1,33444.0,18,603,24,8,0,8,0,0,2,1,0,2,1,0,8,2
10669,34,0,1,1,1,0,1,54386.0,470,408,8,277,21,64,62,21,25,3,2,10,2,0,3,3
2918,34,0,0,1,2,1,1,28510.0,91,442,72,44,5,19,0,4,19,2,0,4,3,0,5,2
5735,24,1,0,0,0,0,0,90638.0,2525,136,29,1156,120,915,94,144,96,3,4,10,1,1,1,0
359,65,0,1,1,1,0,1,48070.0,504,532,33,373,14,83,6,9,19,8,2,6,3,0,7,3
8387,58,0,1,1,1,0,1,43140.0,235,540,68,134,8,76,6,0,11,4,1,5,1,0,6,2
1829,54,1,0,1,1,0,1,54959.0,1232,526,55,1148,0,60,0,0,24,9,5,4,3,1,7,3
3839,57,2,0,1,2,1,1,15056.0,88,422,76,6,12,3,21,6,40,2,2,3,5,0,5,2
9392,44,0,0,1,1,1,0,26954.0,17,52,17,4,1,11,0,0,1,1,0,2,1,0,7,1
2292,30,0,0,1,1,1,0,22327.0,24,331,94,5,4,8,2,0,5,1,0,3,1,0,5,1
10466,50,0,1,1,2,1,1,44393.0,60,311,86,24,2,20,2,2,10,1,0,4,2,0,4,2
9855,63,1,0,1,1,0,1,62000.0,1020,308,25,899,0,101,0,0,20,6,6,13,1,1,4,3
4088,53,1,1,1,1,0,1,31497.0,155,570,22,108,1,28,13,1,4,3,1,4,2,0,8,2
5231,41,2,1,1,2,0,2,45894.0,51,122,15,27,2,7,0,2,13,1,0,3,1,0,5,2
590,45,1,0,0,0,0,0,78579.0,1812,554,35,816,66,549,216,66,99,5,6,4,1,0,3,0
8732,46,1,0,1,1,0,1,67369.0,1461,589,81,1298,0,70,37,14,42,7,4,10,4,2,4,3
2315,55,0,0,1,1,0,1,58401.0,96,70,55,10,0,11,17,29,29,1,2,2,1,0,4,2
3515,63,0,0,1,1,0,1,62307.0,160,132,94,87,13,34,10,6,10,4,0,4,1,0,5,2
2245,46,1,1,1,2,1,1,43641.0,139,433,50,57,2,51,4,2,23,2,1,4,3,0,6,2
6283,47,1,0,1,1,0,1,63841.0,908,434,64,635,15,100,20,7,131,9,3,9,1,0,6,3
2246,50,2,1,1,1,0,1,46891.0,183,301,91,43,12,23,29,15,61,2,1,4,1,0,4,2
6606,46,1,1,1,1,1,0,70091.0,1161,455,11,964,34,137,15,0,11,5,2,10,2,1,8,3
5545,43,1,1,0,0,0,0,78075.0,988,85,72,572,8,259,34,35,80,3,5,5,1,0,1,0
7342,54,2,0,1,1,0,1,59184.0,1072,658,6,341,142,113,259,151,66,6,6,12,3,0,5,3
837,38,0,1,1,2,1,1,54809.0,174,291,0,63,6,57,13,13,22,2,1,5,4,0,4,2
9500,56,0,1,1,1,0,1,58113.0,758,520,66,221,104,169,102,78,84,9,2,8,3,0,7,3
3602,57,1,1,1,1,0,1,51412.0,195,180,42,140,3,29,4,5,14,3,2,4,2,0,4,2
234,36,0,0,1,1,1,0,15287.0,31,627,60,1,2,8,4,3,13,1,1,2,2,1,7,1
2995,58,1,1,0,0,0,0,66636.0,1084,316,64,291,10,689,84,10,0,3,4,9,1,0,1,0
1118,59,1,1,1,1,0,1,50965.0,685,494,87,544,13,85,8,6,29,10,4,5,3,1,8,3
7789,50,1,1,0,0,0,0,84618.0,1672,219,96,684,100,801,21,66,0,6,9,10,1,1,2,0
3068,25,0,1,0,0,0,0,18351.0,43,243,1,1,12,9,0,14,7,2,0,3,1,0,7,1
8955,58,1,1,1,2,0,2,40451.0,49,133,54,35,0,4,0,0,10,1,1,2,1,1,5,2
945,50,0,1,1,1,0,1,36317.0,133,403,53,87,3,25,3,2,13,3,0,4,2,0,7,2
5644,58,0,1,1,1,0,1,42213.0,363,260,96,309,3,24,4,3,20,5,1,7,2,1,7,2
7192,60,0,1,1,1,0,1,65748.0,545,440,58,172,73,93,95,78,34,2,4,10,2,0,1,3
2324,43,0,1,1,1,0,1,77044.0,1065,245,12,625,38,242,50,34,76,7,11,11,2,1,4,3
697,46,0,1,0,0,0,0,74918.0,2047,474,78,972,59,913,25,19,59,5,9,6,1,1,3,0
3439,43,0,1,1,2,1,1,56721.0,296,606,64,157,6,39,6,13,75,4,1,5,5,0,6,2
1506,40,0,0,1,2,1,1,42160.0,140,366,26,48,9,45,3,15,20,2,1,4,4,0,6,2
232,50,0,0,1,1,0,1,61559.0,530,347,8,279,83,88,32,14,34,4,2,10,1,0,3,3
8876,52,1,1,1,2,1,1,33629.0,152,690,49,132,0,16,0,0,4,3,1,4,5,0,9,2
4500,24,1,1,0,0,0,0,68682.0,1598,266,56,919,0,505,99,30,45,4,9,10,1,0,2,0
9739,52,0,0,1,1,0,1,34377.0,114,526,55,62,0,22,3,1,26,2,2,2,2,0,7,2
10395,29,2,0,1,1,1,0,8940.0,101,676,25,1,45,3,4,6,42,3,1,3,3,0,8,1
1176,42,0,1,1,1,1,0,26228.0,25,280,50,2,6,4,3,1,9,1,0,2,1,0,8,1
1627,58,2,0,0,0,0,0,77297.0,789,519,84,408,61,109,48,122,41,5,7,9,1,1,4,0
938,34,0,1,1,2,1,1,40211.0,87,334,30,51,1,7,2,1,25,2,1,2,2,1,8,2
2740,57,1,0,1,2,1,1,33438.0,90,280,81,62,1,16,3,2,6,2,1,4,4,0,5,2
257,56,1,1,1,1,0,1,75032.0,1215,427,74,952,12,180,47,12,12,5,4,9,2,0,3,3
4058,60,1,0,0,0,0,0,61284.0,811,260,76,618,15,106,20,7,45,11,2,8,1,1,6,3
7736,29,0,1,1,1,1,0,22518.0,61,615,36,11,7,12,2,2,27,2,1,2,2,1,5,1
8210,40,1,1,1,1,0,1,54730.0,405,318,64,318,3,17,4,7,56,4,1,8,5,0,4,2
833,60,1,1,1,2,1,1,38452.0,72,91,62,56,0,14,0,0,2,3,0,3,3,0,7,2
6230,44,0,0,1,2,1,1,44421.0,189,499,53,110,5,59,7,1,7,5,0,4,5,0,8,2
7325,29,1,1,1,1,1,0,38197.0,40,365,86,23,0,11,2,1,3,1,0,3,1,0,5,1
1307,37,0,0,1,1,0,1,41986.0,63,140,15,27,5,8,8,3,12,3,0,4,3,0,4,2
1502,32,0,1,1,1,1,0,28427.0,52,465,67,18,3,19,3,3,6,2,0,3,2,0,8,1
6211,39,1,1,1,1,1,0,37395.0,39,58,47,18,0,9,0,1,11,1,0,3,1,0,6,1
843,44,0,1,1,1,1,0,64722.0,805,34,47,303,0,280,60,147,15,8,2,11,4,0,6,3
4174,59,1,1,1,1,0,1,55249.0,130,73,81,97,1,19,2,0,11,2,1,4,1,0,3,2
9757,43,0,1,0,0,0,0,84906.0,1631,268,98,997,15,414,99,30,76,5,6,12,1,3,2,0
6918,26,0,1,1,1,1,0,28691.0,34,360,56,5,4,13,8,0,4,1,0,3,1,0,8,1
286,63,0,0,1,2,1,1,44213.0,152,212,48,95,11,35,0,4,7,2,1,5,4,0,6,2
11086,31,2,0,1,1,1,0,25707.0,21,162,18,1,6,2,3,6,3,1,0,3,1,0,7,1
1921,48,1,1,1,3,2,1,59062.0,71,269,74,46,1,12,3,0,9,2,0,3,2,0,4,2
4138,53,0,0,1,1,0,1,76624.0,899,36,68,411,106,147,54,115,66,5,10,7,1,1,1,0
7718,68,1,1,0,0,0,0,66000.0,711,70,36,244,51,270,101,0,45,1,3,5,1,0,1,0
1291,37,1,1,1,1,1,0,27683.0,351,694,90,152,9,121,12,12,45,6,2,4,4,0,8,1
6862,44,0,0,0,0,0,0,1730.0,8,42,65,1,1,3,1,1,1,0,0,0,15,0,20,1
4136,23,2,0,1,1,1,0,7500.0,119,573,63,10,17,18,8,26,40,3,2,2,4,0,9,1
803,47,0,1,1,2,1,1,40521.0,21,450,82,12,0,5,0,0,4,0,1,2,1,0,5,2
4298,42,1,1,1,1,1,0,20427.0,10,97,63,5,0,4,0,0,1,1,0,2,1,0,8,1
10833,40,0,1,1,1,0,1,65106.0,973,36,55,790,19,133,12,0,19,8,3,13,3,1,6,3
9606,50,1,1,0,0,0,0,69969.0,1536,306,64,882,29,514,38,29,44,4,2,6,1,2,3,0
8534,63,0,1,1,2,0,2,67433.0,992,348,51,615,28,259,12,48,30,6,5,13,4,1,4,3
5153,48,1,1,1,1,0,1,77766.0,1529,492,97,1004,59,265,115,59,27,11,10,11,2,1,6,3
961,43,0,1,1,1,0,1,74716.0,860,290,92,133,27,421,13,195,71,7,3,5,2,0,4,3
5011,52,0,0,1,1,0,1,68118.0,928,254,51,595,23,123,10,23,154,8,9,4,2,0,6,3
6653,45,1,1,1,2,1,1,55158.0,418,699,72,293,0,87,4,11,23,7,2,5,4,0,7,2
9094,60,2,1,1,1,0,1,62972.0,587,695,39,313,15,47,20,0,192,7,4,3,2,0,6,3
810,40,0,1,1,1,0,1,74190.0,641,48,49,151,81,86,168,91,64,4,2,11,2,0,2,3
5493,39,0,1,1,2,1,1,39356.0,23,102,21,15,0,2,0,0,6,1,0,2,1,1,6,2
2147,46,0,1,0,0,0,0,76653.0,2279,317,91,736,63,946,219,189,126,4,7,11,1,2,2,0
5107,42,1,0,1,2,1,1,35860.0,49,41,37,15,0,8,4,2,20,1,1,2,2,1,5,2
3979,32,1,0,0,0,0,0,90687.0,1779,403,98,982,17,672,23,34,51,6,2,8,1,1,2,0
6049,33,1,1,0,0,0,0,73450.0,1804,206,85,1142,51,415,90,69,37,7,8,11,1,2,3,0
8147,55,0,1,1,2,1,1,31454.0,48,358,40,28,0,11,0,0,9,2,0,3,3,0,8,2
1857,63,0,0,1,2,1,1,47139.0,83,115,2,46,0,12,0,2,23,2,1,2,2,0,7,2
3910,40,0,0,0,0,0,0,83829.0,1862,264,78,897,161,430,186,161,27,4,7,6,0,3,1,0
5207,52,1,1,1,2,1,1,53378.0,793,643,41,489,6,152,8,6,132,9,4,6,10,0,8,3
11114,45,0,1,1,1,1,0,19656.0,84,506,94,25,4,9,6,8,32,2,1,3,3,0,7,1
5429,67,1,1,1,1,0,1,45579.0,183,313,10,145,1,33,2,1,1,4,1,4,1,0,6,2
9400,57,2,0,0,0,0,0,85485.0,1383,8,73,630,26,611,44,18,54,6,6,6,1,0,2,0
1740,71,0,1,0,0,0,0,55956.0,999,83,22,760,38,104,50,9,38,7,3,4,2,1,4,0
7488,52,1,0,1,1,0,1,64191.0,825,523,30,420,15,186,151,38,15,5,3,13,3,0,3,3
195,43,0,0,1,1,1,0,38808.0,246,672,21,125,17,52,3,19,30,5,1,4,4,1,8,1
635,49,1,1,1,2,1,1,57183.0,610,467,51,464,5,64,7,0,70,9,1,7,8,0,8,3
7527,47,1,0,1,1,1,0,23748.0,76,585,97,6,6,29,12,15,8,2,1,3,3,0,8,1
10319,44,0,1,1,1,0,1,66303.0,1286,488,56,1090,12,96,16,12,60,3,4,11,4,1,8,3
2296,40,1,1,1,1,1,0,37368.0,30,195,4,3,2,11,2,2,10,1,0,2,1,1,6,1
10637,51,0,1,1,3,1,2,40800.0,99,544,77,24,0,27,8,30,10,3,0,3,2,0,7,2
2931,37,0,0,0,0,0,0,71847.0,1192,646,95,737,21,106,55,63,210,6,7,9,0,1,3,0
907,40,0,1,1,1,0,1,46149.0,362,212,36,254,6,71,4,0,27,5,1,7,5,0,5,2
3698,32,0,1,0,0,0,0,78687.0,2130,689,13,817,185,687,145,55,241,4,6,8,1,1,2,0
9516,44,2,0,0,0,0,0,49118.0,1229,680,90,620,54,239,99,98,119,9,7,10,2,2,7,0
679,58,1,1,1,2,1,1,37633.0,38,647,49,13,4,20,0,0,1,1,0,3,2,0,9,2
7384,64,1,1,0,0,0,0,39767.0,485,343,18,113,61,204,34,26,47,7,1,7,2,0,8,3
5043,64,2,1,0,0,0,0,26997.0,434,601,89,7,23,78,133,49,144,4,2,5,2,0,7,1
5267,45,0,0,1,1,1,0,33986.0,44,472,43,16,2,18,2,1,5,1,0,3,1,0,7,1
339,43,1,1,1,1,0,1,57091.0,496,583,82,462,0,24,6,0,4,9,2,5,2,1,7,3
2516,46,2,1,1,2,1,1,46831.0,78,386,84,22,2,10,6,4,34,1,2,2,2,0,4,2
9010,43,1,1,0,0,0,0,83151.0,2346,504,80,968,147,842,137,42,210,5,7,10,1,3,2,0
378,44,0,1,0,0,0,0,52531.0,794,546,68,283,112,151,51,72,125,7,2,10,2,0,6,0
